account_id,customer_id,account_type,open_date,country,status
ACC0002826,CUST001360,Business,2024-02-11,FR,Active
ACC0002827,CUST000029,Checking,2023-12-24,IN,Active
ACC0002828,CUST001912,Checking,2025-04-13,IN,Active
ACC0002829,CUST001770,Savings,2024-08-27,US,Active
ACC0002830,CUST001622,Business,2024-09-02,NL,Active
ACC0002831,CUST000538,Business,2025-04-15,PK,Active
ACC0002832,CUST000922,Checking,2023-09-02,IN,Active
ACC0002833,CUST001308,Business,2025-08-13,US,Active
ACC0002834,CUST000074,Checking,2025-05-29,DE,Active
ACC0002835,CUST000860,Business,2026-02-08,CN,Active
ACC0002836,CUST001585,Checking,2023-08-05,SA,Active
ACC0002837,CUST000773,Checking,2024-10-19,FR,Active
ACC0002838,CUST000429,Checking,2024-07-18,SA,Active
ACC0002839,CUST001956,Checking,2025-06-17,FR,Active
ACC0002840,CUST001666,Savings,2023-11-11,PK,Closed
ACC0002841,CUST000618,Savings,2026-03-27,CN,Closed
ACC0002842,CUST001677,Checking,2024-06-18,IN,Active
ACC0002843,CUST001328,Savings,2024-12-06,NL,Active
ACC0002844,CUST000840,Savings,2024-02-11,FR,Active
ACC0002845,CUST001696,Business,2023-08-20,NL,Active
ACC0002846,CUST001071,Savings,2025-12-06,US,Closed
ACC0002847,CUST001897,Checking,2024-11-25,IN,Active
ACC0002848,CUST000877,Savings,2025-04-01,GB,Active
ACC0002849,CUST001132,Business,2024-11-02,GB,Active
ACC0002850,CUST001111,Savings,2024-09-25,NL,Frozen
ACC0002851,CUST000583,Business,2026-01-02,NL,Active
ACC0002852,CUST001298,Savings,2024-04-22,SA,Active
ACC0002853,CUST001920,Checking,2024-08-28,US,Active
ACC0002854,CUST001650,Checking,2024-07-22,US,Active
ACC0002855,CUST001330,Checking,2025-07-20,SA,Active
ACC0002856,CUST001909,Savings,2024-06-11,US,Active
ACC0002857,CUST001016,Business,2026-05-27,SA,Closed
ACC0002858,CUST001898,Business,2026-02-17,US,Active
ACC0002859,CUST001297,Savings,2025-10-18,CN,Active
ACC0002860,CUST001190,Checking,2026-03-14,AE,Active
ACC0002861,CUST001744,Savings,2025-01-18,DE,Active
ACC0002862,CUST000456,Savings,2024-10-18,CN,Active
ACC0002863,CUST000780,Checking,2025-10-30,DE,Active
ACC0002864,CUST001753,Savings,2026-05-09,US,Active
ACC0002865,CUST000718,Savings,2024-09-27,NL,Active
ACC0002866,CUST001859,Business,2023-08-27,NL,Active
ACC0002867,CUST000015,Savings,2025-01-24,DE,Active
ACC0002868,CUST001039,Savings,2026-04-06,AE,Active
ACC0002869,CUST001801,Business,2026-02-27,AE,Active
ACC0002870,CUST000629,Savings,2026-05-21,DE,Active
ACC0002871,CUST000008,Savings,2026-04-28,PK,Active
ACC0002872,CUST000031,Checking,2024-02-24,GB,Active
ACC0002873,CUST001618,Savings,2026-05-29,CN,Active
ACC0002874,CUST001679,Business,2025-10-06,SA,Active
ACC0002875,CUST000650,Savings,2023-12-13,GB,Active
ACC0002876,CUST001964,Business,2024-07-17,NL,Active
ACC0002877,CUST000495,Business,2026-05-16,NL,Active
ACC0002878,CUST000394,Business,2026-05-27,NL,Active
ACC0002879,CUST001696,Checking,2024-06-21,SA,Active
ACC0002880,CUST000878,Checking,2025-10-21,NL,Active
ACC0002881,CUST001491,Checking,2025-11-28,NL,Active
ACC0002882,CUST001851,Savings,2024-11-27,CN,Active
ACC0002883,CUST000324,Savings,2024-01-20,DE,Active
ACC0002884,CUST000203,Business,2023-07-28,GB,Active
ACC0002885,CUST001032,Checking,2024-01-01,SA,Active
ACC0002886,CUST001606,Savings,2026-02-23,AE,Active
ACC0002887,CUST900009,Business,2024-06-13,GB,Active
ACC0002888,CUST001942,Savings,2023-10-21,DE,Active
ACC0002889,CUST000190,Checking,2024-04-04,PK,Active
ACC0002890,CUST000895,Checking,2024-02-29,SA,Active
ACC0002891,CUST000313,Checking,2023-11-01,SA,Active
ACC0002892,CUST001449,Business,2024-04-13,US,Active
ACC0002893,CUST001171,Savings,2025-07-26,PK,Active
ACC0002894,CUST001520,Business,2026-01-14,GB,Active
ACC0002895,CUST000929,Business,2024-08-29,FR,Active
ACC0002896,CUST000382,Checking,2024-12-17,DE,Active
ACC0002897,CUST000608,Checking,2024-07-29,CN,Active
ACC0002898,CUST001721,Checking,2024-12-10,NL,Active
ACC0002899,CUST001577,Savings,2025-07-29,PK,Active
ACC0002900,CUST000563,Checking,2025-08-10,GB,Active
ACC0002901,CUST001284,Checking,2026-03-27,SA,Active
ACC0002902,CUST001775,Checking,2025-07-09,US,Active
ACC0002903,CUST000940,Business,2025-12-30,US,Active
ACC0002904,CUST000219,Checking,2025-08-18,AE,Closed
ACC0002905,CUST000536,Checking,2025-10-18,US,Active
ACC0002906,CUST000158,Savings,2023-11-07,FR,Closed
ACC0002907,CUST001869,Checking,2023-12-11,NL,Active
ACC0002908,CUST000206,Savings,2025-10-18,PK,Active
ACC0002909,CUST000847,Checking,2023-12-17,IN,Active
ACC0002910,CUST001964,Business,2025-10-29,US,Active
ACC0002911,CUST000430,Business,2026-03-11,NL,Active
ACC0002912,CUST000768,Savings,2025-12-17,IN,Active
ACC0002913,CUST001655,Checking,2025-09-13,GB,Active
ACC0002914,CUST000611,Checking,2024-10-22,GB,Active
ACC0002915,CUST001350,Business,2024-09-19,SA,Active
ACC0002916,CUST001750,Checking,2023-10-12,US,Active
ACC0002917,CUST001998,Savings,2024-12-29,FR,Active
ACC0002918,CUST000991,Business,2025-09-24,SA,Active
ACC0002919,CUST001119,Checking,2025-04-13,GB,Active
ACC0002920,CUST001068,Business,2024-03-20,AE,Closed
ACC0002921,CUST001897,Checking,2025-05-06,DE,Active
ACC0002922,CUST001241,Checking,2025-10-23,CN,Active
ACC0002923,CUST000047,Business,2024-08-24,CN,Active
ACC0002924,CUST001558,Checking,2024-07-24,DE,Active
ACC0002925,CUST001775,Savings,2025-12-21,US,Active
ACC0002926,CUST001840,Checking,2025-05-08,PK,Active
ACC0002927,CUST000670,Checking,2025-10-06,DE,Active
ACC0002928,CUST000170,Business,2026-03-28,GB,Active
ACC0002929,CUST000548,Savings,2025-06-15,IN,Active
ACC0002930,CUST000408,Checking,2023-12-22,FR,Active
ACC0002931,CUST001450,Business,2024-02-13,AE,Active
ACC0002932,CUST000956,Business,2024-03-09,IN,Closed
ACC0002933,CUST000893,Business,2024-11-03,NL,Active
ACC0002934,CUST001888,Checking,2024-07-23,AE,Active
ACC0002935,CUST000354,Checking,2025-06-24,AE,Active
ACC0002936,CUST001969,Savings,2024-10-23,US,Active
ACC0002937,CUST001195,Business,2024-05-26,AE,Active
ACC0002938,CUST000339,Checking,2024-09-12,IN,Active
ACC0002939,CUST000887,Savings,2025-12-19,NL,Active
ACC0002940,CUST001221,Business,2023-09-03,AE,Active
ACC0002941,CUST001670,Savings,2026-05-14,SA,Active
ACC0002942,CUST000220,Business,2024-10-19,NL,Active
ACC0002943,CUST000879,Checking,2024-01-18,SA,Active
ACC0002944,CUST900020,Savings,2025-07-24,US,Active
ACC0002945,CUST000920,Checking,2026-01-02,PK,Closed
ACC0002946,CUST001962,Business,2024-12-04,AE,Active
ACC0002947,CUST001201,Savings,2023-10-24,AE,Active
ACC0002948,CUST001236,Business,2025-07-28,CN,Active
ACC0002949,CUST000721,Savings,2023-11-13,PK,Active
ACC0002950,CUST000234,Checking,2026-02-01,FR,Active
ACC0002951,CUST000879,Checking,2025-11-30,FR,Active
ACC0002952,CUST000502,Checking,2023-08-10,DE,Active
ACC0002953,CUST001345,Savings,2024-07-02,FR,Active
ACC0002954,CUST000297,Savings,2025-03-31,US,Active
ACC0002955,CUST000019,Savings,2024-09-09,PK,Active
ACC0002956,CUST001468,Savings,2024-11-23,DE,Active
ACC0002957,CUST000953,Business,2024-12-27,FR,Active
ACC0002958,CUST001840,Checking,2026-05-16,CN,Active
ACC0002959,CUST000135,Savings,2024-09-28,AE,Active
ACC0002960,CUST001232,Checking,2025-10-27,CN,Active
ACC0002961,CUST000445,Checking,2024-06-14,CN,Active
ACC0002962,CUST000569,Business,2024-04-28,SA,Active
ACC0002963,CUST001937,Business,2025-06-02,US,Active
ACC0002964,CUST001175,Business,2025-05-01,NL,Active
ACC0002965,CUST001397,Savings,2025-11-29,FR,Active
ACC0002966,CUST001665,Savings,2024-11-18,DE,Closed
ACC0002967,CUST000403,Checking,2024-08-28,IN,Active
ACC0002968,CUST001021,Checking,2024-12-13,AE,Closed
ACC0002969,CUST000862,Checking,2024-07-19,US,Active
ACC0002970,CUST000927,Checking,2025-02-17,SA,Active
ACC0002971,CUST000669,Business,2024-08-19,NL,Active
ACC0002972,CUST000484,Business,2025-11-11,PK,Active
ACC0002973,CUST000583,Checking,2026-06-07,SA,Active
ACC0002974,CUST000009,Savings,2025-02-13,AE,Active
ACC0002975,CUST000268,Savings,2024-09-08,PK,Active
ACC0002976,CUST001834,Business,2025-07-16,CN,Active
ACC0002977,CUST000080,Savings,2024-01-04,PK,Active
ACC0002978,CUST000142,Savings,2024-07-21,US,Active
ACC0002979,CUST001699,Savings,2026-04-18,AE,Active
ACC0002980,CUST000562,Savings,2025-04-17,FR,Closed
ACC0002981,CUST000819,Checking,2024-02-23,CN,Active
ACC0002982,CUST001586,Savings,2025-12-10,IN,Active
ACC0002983,CUST001254,Checking,2025-09-10,NL,Active
ACC0002984,CUST000611,Business,2024-11-24,IN,Active
ACC0002985,CUST001010,Business,2023-09-17,US,Active
ACC0002986,CUST001726,Savings,2024-05-23,SA,Active
ACC0002987,CUST000210,Checking,2023-12-04,DE,Active
ACC0002988,CUST000097,Checking,2024-12-30,GB,Active
ACC0002989,CUST000215,Savings,2024-08-22,NL,Active
ACC0002990,CUST000463,Checking,2026-03-01,US,Closed
ACC0002991,CUST000391,Business,2025-07-28,FR,Active
ACC0002992,CUST001671,Business,2024-04-21,PK,Active
ACC0002993,CUST001913,Business,2024-07-21,PK,Active
ACC0002994,CUST000531,Checking,2024-06-07,US,Active
ACC0002995,CUST000098,Savings,2025-12-17,US,Active
ACC0002996,CUST000540,Savings,2025-02-25,SA,Active
ACC0002997,CUST001621,Savings,2024-02-03,AE,Active
ACC0002998,CUST001430,Checking,2024-08-11,GB,Active
ACC0002999,CUST001194,Savings,2023-08-15,US,Active
